Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
19916,9.18 km,Windy,Medium,Afternoon,Bike,32.0,2.0,80.0
19917,20.42 km,Rainy,Low,Night,Scooter,7.0,6.0,89.0
19918,12.63 km,Rainy,Low,Afternoon,Bike,9.0,2.0,nan
19919,24.87 km,Windy,High,Evening,Bike,29.0,8.0,183.0
19920,11.7 km,Windy,Medium,Evening,Scooter,32.0,8.0,113.0
19921,2.17 km,Clear,Low,Morning,Bike,6.0,2.0,12.0
19922,17.22 km,Cloudy#,Medium,Afternoon,Bike,12.0,6.0,83.0
19923,1.64 km,Clear,Low,Morning,Scooter,5.0,9.0,16.0
19924,6.64 km,Clear,Medium,Evening,Bike,20.0,5.0,58.0
19925,9.17 km,Cloudy,Medium,Night,Bike,27.0,9.0,49.0
19926,18.62 km,Clear,High,Morning,Scooter,31.0,4.0,161.0
19927,12.61km,Cloudy,High,Morning,Scooter,20.0,7.0,107.0
19928,1.2 km,Clear,High,Afternoon,Bike,34.0,4.0,50.0
19929,15.61 km,Clear,Low,Afternoon,Car,27.0,8.0,83.0
19930,10.58 km,Clear,Medium,Morning,Scooter,11.0,5.0,61.0
19931,23.08 km,Rainy,Low,Night,Bike,27.0,9.0,97.0
19932,12.74 km,Cloudy,High,Night,Bike,20.0,2.0,89.0
19933,17.87 km,Foggy,Medium,,Bike,20.0,9.0,93.0
19934,5.86 km,Rainy,Low,Morning,Bike,7.0,1.0,39.0
19935,19.14KM,Cloudy,Medium,Morning,Scooter,7.0,8.0,108.0
19936,18.16 km,Clear,Medium,Evening,Bike,6.0,5.0,88.0
19937,22.65 km,Cloudy@,High,Morning,Scooter,29.0,7.0,177.0
19938,1.33 km,Rainy,Low,Morning,Scooter,31.0,6.0,48.0
19939,11.46 km,Cloudy#,Medium,Evening,Car,23.0,2.0,118.0
19940,17.14 km,Clear,High,Evening,Bike,10.0,1.0,115.0
19941,2.83 km,Cloudy,High,Afternoon,Scooter,8.0,7.0,23.0
19942,10.56 km,Clear,High,Afternoon,Car,14.0,5.0,79.0
19943,23.58 km,Windy,Low,Afternoon,Bike,15.0,8.0,95.0
19944,11.18 km,Cloudy@,Medium,Evening,Bike,30.0,4.0,93.0
19945,24.64 km,Clear,Medium,Morning,Bike,7.0,7.0,102.0
19946,1.89 km,Clear,Low,Afternoon,Bike,9.0,9.0,11.0
19947,18.09 km,Rainy@,High,Evening,Bike,,2.0,148.0
19948,14.73 km,Rainy,High,Morning,Car,5.0,8.0,135.0
19949,12.76 km,Cloudy,Medium,Afternoon,Scooter,19.0,8.0,81.0
19950,24.29 km,Cloudy#,Medium,Afternoon,Bike,27.0,6.0,137.0
19951,3.68 km,Cloudy,High,Night,Bike,28.0,3.0,50.0
19952,22.45kilometer,Clear,Medium,Afternoon,Scooter,27.0,8.0,116.0
19953,17.44 km,Windy,Medium,Afternoon,Bike,5.0,2.0,82.0
19954,6.85 km,Cloudy@,High,Morning,Bike,10.0,3.0,57.0
19955,22.59 km,Clear,Low,Night,Car,18.0,2.0,100.0
19956,11.02 km,Clear,High,Night,Bike,30.0,,82.0
19957,20.45 km,Clear,High,Afternoon,Bike,22.0,7.0,106.0
19958,10.03 km,Clear,High,Night,Bike,32.0,8.0,66.0
19959,21.35 km,Cloudy,Low,Evening,Bike,30.0,9.0,106.0
19960,16.1km,Clear,High,Evening,Scooter,20.0,1.0,135.0
19961,3.96 km,Windy@,Low,Morning,Bike,21.0,2.0,46.0
19962,16.42 km,Cloudy@,Medium,Morning,Bike,12.0,5.0,
19963,5.19 km,Clear,Low,Afternoon,Bike,8.0,7.0,19.0
19964,10.59 km,Clear,Low,Morning,Bike,23.0,1.0,63.0
19965,4.67km,Cloudy,High,Night,Car,5.0,7.0,34.0
19966,1.04 km,Clear,High,,Bike,15.0,1.0,36.0
19967,5.69 km,Clear,Medium,Evening,Scooter,13.0,1.0,
19968,13.64km,Clear,Low,Morning,Bike,12.0,3.0,62.0
19969,12.3 km,Clear,Medium,Afternoon,Bike,28.0,8.0,78.0
19970,12.79km,Clear,Medium,Morning,Bike,12.0,1.0,65.0
19971,6.57kilometer,Clear,Medium,Night,Car,25.0,6.0,52.0
19972,17.29 km,Windy,High,Evening,Bike,9.0,9.0,105.0
19973,17.75 km,Clear,High,Morning,Bike,32.0,9.0,122.0
19974,9.27kilometer,Cloudy,Medium,Evening,Bike,19.0,5.0,68.0
19975,22.09kilometer,Clear,Medium,Morning,Bike,28.0,3.0,127.0
19976,16.28 km,Clear@,High,Morning,Scooter,26.0,3.0,140.0
19977,17.97kilometer,Rainy,Low,Morning,Bike,28.0,5.0,123.0
19978,7.29 km,Clear#,High,Night,Bike,22.0,7.0,50.0
19979,0.51KM,Clear,High,Afternoon,Bike,16.0,5.0,19.0
19980,21.7 km,Cloudy,Medium,Afternoon,Scooter,6.0,4.0,118.0
19981,20.65 km,Clear#,Low,Morning,Bike,10.0,1.0,83.0
19982,3.52 km,Clear,Medium,Afternoon,Bike,32.0,6.0,43.0
19983,9.67 km,Clear,Low,Afternoon,Bike,15.0,3.0,47.0
19984,16.7 km,Clear,High,Afternoon,Bike,24.0,7.0,103.0
19985,16.48 km,Clear,Medium,Afternoon,Bike,6.0,6.0,71.0
19986,21.58 km,Foggy,Medium,Morning,Scooter,31.0,5.0,174.0
19987,3.94 km,Cloudy,High,Night,Bike,11.0,8.0,30.0
19988,11.03 km,Cloudy,Medium,Morning,Scooter,23.0,9.0,82.0
19989,999 km,Cloudy,High,Night,Car,16.0,6.0,35.0
19990,10.05 km,Rainy,High,Afternoon,Bike,,6.0,80.0
19991,0.87 km,Cloudy,Medium,Night,Bike,19.0,8.0,27.0
19992,22.51kilometer,Rainy,Low,Evening,Bike,26.0,4.0,144.0
19993,13.41 km,Clear,High,Evening,Car,33.0,8.0,134.0
19994,21.32 km,Clear,High,Morning,Bike,33.0,3.0,164.0
19995,1.97kilometer,,Low,Morning,Bike,32.0,2.0,52.0
19996,6.07kilometer,Windy#,Low,Afternoon,Bike,29.0,8.0,52.0
19997,6.85 km,Clear,High,Morning,Car,31.0,9.0,89.0
19998,9.97 km,Cloudy#,High,Night,Bike,23.0,4.0,67.0
19999,20.17 km,Cloudy,High,Afternoon,Bike,28.0,5.0,137.0
20000,9.97 km,Clear#,High,Night,Bike,34.0,3.0,79.0
20001,5.51km,Windy,High,Evening,Bike,28.0,4.0,90.0
20002,2.09 km,Cloudy#,Medium,Evening,Scooter,30.0,6.0,55.0
20003,2.45 km,Cloudy,Low,Afternoon,Bike,30.0,3.0,46.0
20004,19.12 km,Clear#,Medium,Morning,Car,29.0,3.0,153.0
20005,11.4 km,Clear,High,Morning,Bike,16.0,8.0,71.0
20006,18.29 km,Clear,High,Evening,Car,8.0,1.0,160.0
20007,17.22 km,Clear,Low,Night,Bike,30.0,7.0,62.0
20008,3.82 km,Cloudy,Medium,Morning,Bike,9.0,4.0,29.0
20009,4.0 km,Rainy,Low,Evening,Bike,27.0,4.0,59.0
20010,19.01kilometer,Cloudy,High,Afternoon,Bike,19.0,9.0,110.0
20011,18.17 km,Clear,Medium,Night,Scooter,13.0,5.0,86.0
20012,999 km,Clear,High,Night,Bike,32.0,5.0,71.0
20013,2.4 km,Cloudy,Low,Morning,Scooter,28.0,1.0,46.0
20014,0.8 km,Clear,High,Evening,Bike,19.0,8.0,32.0
20015,7.56kilometer,Foggy,Medium,Evening,Bike,27.0,6.0,81.0
20016,0.73 km,Rainy,Medium,Evening,Scooter,19.0,2.0,41.0
20017,6.14 km,Rainy,Medium,Morning,Bike,23.0,5.0,63.0
20018,10.78 km,Clear#,Medium,Evening,Bike,34.0,5.0,89.0
20019,3.47 km,Rainy,Medium,Morning,Scooter,23.0,5.0,62.0
20020,3.05 km,Clear@,High,Evening,Scooter,8.0,5.0,30.0
20021,22.46 km,Cloudy,High,Morning,Scooter,21.0,3.0,185.0
20022,14.84 km,Clear,Low,Evening,Bike,17.0,3.0,72.0
20023,23.39 km,Cloudy@,Medium,Night,Bike,17.0,5.0,95.0
20024,8.97 km,Clear,High,Morning,Bike,11.0,5.0,58.0
20025,17.09km,Cloudy,Low,Night,Car,34.0,7.0,97.0
20026,5.51 km,Clear@,High,Afternoon,Car,32.0,3.0,79.0
20027,15.65 km,Clear,High,Afternoon,Bike,29.0,1.0,122.0
20028,3.67 km,Cloudy,High,Morning,Car,9.0,5.0,48.0
20029,0.55 km,Foggy,Low,Afternoon,Scooter,16.0,5.0,21.0
20030,23.32 km,Rainy,High,Morning,Scooter,14.0,,219.0
20031,14.09 km,Cloudy,High,Night,Bike,30.0,4.0,107.0
20032,23.21 km,Clear#,Medium,Morning,Bike,19.0,7.0,119.0
20033,8.68 km,Clear@,Medium,Evening,Scooter,26.0,6.0,76.0
20034,8.53 km,Clear,Medium,Evening,Bike,25.0,4.0,76.0
20035,10.32 km,Foggy,Medium,Afternoon,Scooter,26.0,1.0,99.0
20036,17.8 km,Clear,Medium,Night,Bike,5.0,5.0,62.0
20037,14.36km,Rainy#,Low,Morning,Bike,26.0,9.0,88.0
20038,23.17 km,Rainy,Medium,Evening,Bike,12.0,9.0,141.0
20039,1.12 km,Cloudy,Medium,Morning,Car,25.0,6.0,42.0
20040,17.85 km,Windy#,Low,Morning,Bike,21.0,1.0,97.0
20041,8.59 km,Clear,Medium,Night,Scooter,20.0,6.0,46.0
20042,4.92 km,Cloudy,High,Evening,Bike,9.0,8.0,36.0
20043,13.0 km,Windy,Low,Evening,Scooter,31.0,5.0,102.0
20044,12.87 km,Cloudy,High,Morning,Bike,14.0,8.0,86.0
20045,3.86 km,Clear#,Medium,Morning,Car,18.0,8.0,42.0
20046,5.45 km,Clear,Low,Evening,Scooter,6.0,3.0,32.0
20047,999 km,Rainy#,High,Afternoon,Scooter,5.0,3.0,88.0
20048,10.52kilometer,Clear,High,Afternoon,Car,9.0,1.0,87.0
20049,8.28 km,Windy,Low,Afternoon,Bike,14.0,2.0,47.0
20050,4.14 km,Clear,High,Night,Bike,28.0,7.0,43.0
20051,0.61 km,Cloudy,Low,Night,Scooter,8.0,7.0,5.0
20052,24.27 km,Cloudy,High,Morning,Bike,25.0,7.0,164.0
20053,23.62 km,Cloudy,Low,Evening,Scooter,29.0,8.0,137.0
20054,12.35kilometer,Cloudy,High,Morning,Bike,29.0,1.0,122.0
20055,24.88 km,Windy,Low,Evening,Scooter,24.0,9.0,146.0
20056,17.0 km,Cloudy,Medium,Morning,Car,15.0,2.0,132.0
20057,2.19 km,Rainy,High,Evening,Car,26.0,8.0,80.0
20058,3.38 km,Clear@,Medium,Evening,Bike,6.0,6.0,21.0
20059,22.94KM,Clear,Low,Morning,Bike,23.0,8.0,98.0
20060,15.94 km,Clear,Medium,Evening,Scooter,34.0,8.0,113.0
20061,21.16 km,Clear,Low,Morning,Scooter,5.0,5.0,86.0
20062,22.51 km,Cloudy,High,Morning,Bike,21.0,7.0,148.0
20063,11.47km,Cloudy,Medium,Afternoon,Bike,26.0,1.0,88.0
20064,1.69km,Rainy@,Medium,Night,Bike,10.0,9.0,18.0
20065,5.11 km,Clear,High,Night,Car,9.0,4.0,33.0
20066,2.13 km,Clear,Low,Evening,Bike,21.0,7.0,31.0
20067,5.12 km,Windy,High,Night,Bike,14.0,8.0,47.0
20068,10.56KM,Windy@,Medium,Afternoon,Scooter,22.0,2.0,86.0
20069,3.4 km,Windy,High,Afternoon,Bike,13.0,5.0,39.0
20070,4.58 km,Rainy,Medium,Night,Bike,11.0,9.0,24.0
20071,11.42 km,Cloudy,High,Morning,Bike,20.0,2.0,105.0
20072,8.83 km,Windy,Low,Night,Bike,15.0,3.0,44.0
20073,11.96 km,Rainy,Medium,Evening,Car,17.0,9.0,117.0
20074,11.01 km,Foggy,Low,Afternoon,Bike,12.0,2.0,58.0
20075,16.29kilometer,Clear,Medium,Morning,Bike,28.0,2.0,107.0
20076,23.46KM,Windy,Medium,Morning,Car,5.0,5.0,156.0
20077,3.14kilometer,Cloudy,Medium,Evening,Bike,17.0,8.0,27.0
20078,2.93 km,Clear,High,Afternoon,Bike,16.0,6.0,34.0
20079,21.39kilometer,Clear,Low,Afternoon,Scooter,24.0,1.0,108.0
20080,12.91km,Windy,High,Morning,Scooter,32.0,3.0,149.0
20081,19.28 km,Cloudy,Medium,Afternoon,Scooter,16.0,1.0,116.0
20082,5.78kilometer,Foggy,Medium,Evening,Bike,32.0,5.0,81.0
20083,20.81 km,Clear,Low,Afternoon,Bike,19.0,4.0,80.0
20084,23.13 km,Clear,High,Morning,Scooter,7.0,1.0,145.0
20085,16.07 km,Clear,Medium,Afternoon,Bike,11.0,1.0,76.0
20086,3.09km,Cloudy,High,Morning,Scooter,23.0,9.0,56.0
20087,22.43 km,Cloudy#,High,,Bike,28.0,7.0,155.0
20088,19.92 km,Cloudy,Low,Evening,Bike,10.0,2.0,94.0
20089,18.9 km,Clear,Low,Evening,Car,7.0,1.0,110.0
20090,1.4 km,Clear,Medium,Afternoon,Scooter,5.0,7.0,12.0
20091,20.07 km,Clear,Medium,Evening,Bike,12.0,5.0,97.0
20092,3.88 km,Windy,Medium,,Scooter,19.0,9.0,47.0
20093,5.95 km,Clear,High,Morning,Bike,32.0,5.0,77.0
20094,14.64 km,Clear,High,Morning,Car,12.0,9.0,102.0
20095,6.99 km,Cloudy,High,Morning,Bike,17.0,9.0,
20096,16.7 km,,Medium,Night,Bike,16.0,3.0,99.0
20097,15.4 km,Clear,Medium,Morning,Scooter,29.0,2.0,113.0
20098,3.15 km,Clear,Medium,Evening,Scooter,11.0,5.0,32.0
20099,16.57 km,Cloudy,Medium,Evening,Bike,20.0,3.0,117.0
20100,23.14 km,Foggy,High,Evening,Bike,28.0,9.0,186.0
20101,4.45 km,Cloudy#,High,Afternoon,Bike,5.0,5.0,31.0
20102,15.13kilometer,Clear#,Medium,Evening,Bike,5.0,5.0,71.0
20103,8.88 km,Cloudy#,Medium,Morning,Bike,27.0,6.0,71.0
20104,11.76 km,Foggy,Medium,Morning,Car,34.0,4.0,136.0
20105,7.53 km,Cloudy,High,Afternoon,Bike,,1.0,59.0
20106,9.18 km,Clear,Medium,Evening,Bike,34.0,3.0,86.0
20107,1.21 km,Clear,Medium,Evening,Scooter,7.0,4.0,23.0
20108,24.55 km,Foggy,Low,Evening,Bike,26.0,3.0,143.0
20109,15.81 km,Rainy,High,Night,Bike,33.0,8.0,120.0
20110,12.77km,Cloudy,High,Evening,Scooter,10.0,7.0,91.0
20111,9.9 km,Clear,Low,Afternoon,Bike,10.0,4.0,46.0
20112,13.71 km,Cloudy@,Medium,Night,Car,8.0,3.0,71.0
20113,9.81KM,Clear,Medium,Morning,Bike,13.0,5.0,54.0
20114,9.32 km,Clear,Medium,Morning,Bike,24.0,7.0,62.0
20115,11.87 km,Windy,Medium,Morning,Bike,24.0,5.0,79.0
20116,,Clear,,Evening,Scooter,31.0,8.0,80.0
20117,4.91 km,Clear,Low,Night,Car,32.0,1.0,46.0
20118,14.14 km,Windy@,Medium,Evening,Bike,nan,3.0,123.0
20119,21.15 km,Clear,Medium,Afternoon,Car,19.0,1.0,144.0
20120,,Rainy,Low,Evening,Car,30.0,9.0,65.0
20121,1.3kilometer,Cloudy,Medium,Evening,Scooter,9.0,2.0,19.0
20122,6.55 km,Windy,Low,Evening,Scooter,19.0,5.0,58.0
20123,24.5 km,Rainy,Medium,Afternoon,Bike,22.0,3.0,167.0
20124,20.8KM,Rainy@,Medium,Afternoon,Bike,10.0,7.0,107.0
20125,15.1kilometer,Clear,High,Morning,Bike,11.0,3.0,92.0
20126,23.27 km,Cloudy,High,Evening,Bike,7.0,5.0,146.0
20127,11.41 km,Windy,Medium,Evening,Scooter,24.0,2.0,105.0
20128,24.59 km,Clear,Medium,Afternoon,Car,,2.0,143.0
20129,7.76 km,Rainy,Medium,Afternoon,Bike,33.0,9.0,92.0
20130,6.39kilometer,Clear,Low,Afternoon,Bike,16.0,3.0,37.0
20131,16.13 km,Clear,Low,Evening,Bike,5.0,7.0,58.0
20132,9.76 km,Clear,Low,Afternoon,Car,28.0,9.0,67.0
20133,15.85 km,Clear,Medium,Evening,Car,24.0,4.0,130.0
20134,7.97 km,Foggy,High,Night,Bike,30.0,2.0,98.0
20135,15.64 km,Windy,Medium,Afternoon,Bike,9.0,3.0,85.0
20136,7.26 km,Cloudy,High,Morning,Bike,8.0,8.0,44.0
20137,1.75km,Rainy,Low,Night,Bike,22.0,1.0,30.0
20138,22.85 km,Cloudy,High,Morning,Scooter,29.0,7.0,185.0
20139,22.14 km,Rainy,Medium,Night,Bike,34.0,8.0,133.0
20140,24.28 km,Rainy@,Low,Evening,Bike,21.0,1.0,162.0
20141,18.05 km,Clear,High,Afternoon,Bike,21.0,9.0,101.0
20142,17.23 km,Cloudy,Medium,Evening,Bike,12.0,1.0,104.0
20143,14.2 km,Cloudy,Medium,Morning,Scooter,18.0,4.0,104.0
20144,3.59 km,Foggy,Low,Morning,Bike,5.0,3.0,31.0
20145,5.14 km,Cloudy@,Medium,Afternoon,Scooter,18.0,7.0,46.0
20146,7.59 km,Windy,High,Afternoon,Car,19.0,3.0,90.0
20147,22.31 km,Rainy,Medium,Night,Bike,15.0,6.0,112.0
20148,4.74 km,Cloudy,High,Evening,Scooter,10.0,7.0,45.0
20149,23.11 km,Windy@,Medium,Evening,Scooter,23.0,8.0,156.0
20150,999 km,Clear,Low,Morning,Scooter,10.0,8.0,63.0
20151,18.03kilometer,Clear,Low,Evening,Bike,15.0,2.0,82.0
20152,999 km,Rainy,Medium,Morning,Bike,28.0,2.0,67.0
20153,7.09 km,Clear,Low,Evening,Bike,nan,8.0,47.0
20154,23.98 km,Clear,High,,Bike,5.0,9.0,116.0
20155,7.02 km,Cloudy,Low,Afternoon,Scooter,18.0,5.0,57.0
20156,7.76 km,Clear,High,Morning,Bike,33.0,3.0,94.0
20157,5.34 km,Windy@,High,Afternoon,Bike,10.0,7.0,42.0
20158,3.66 km,Foggy,Medium,Evening,Scooter,28.0,3.0,77.0
20159,,Cloudy,High,Evening,Scooter,32.0,4.0,95.0
20160,16.24 km,Cloudy,High,Evening,Scooter,8.0,6.0,125.0
20161,11.66 km,Rainy,Medium,Evening,Bike,28.0,9.0,113.0
20162,14.07 km,Cloudy,Medium,Evening,Bike,7.0,9.0,68.0
20163,3.5KM,Clear,Medium,Morning,Bike,10.0,7.0,26.0
20164,20.15kilometer,Rainy,High,Evening,Bike,8.0,9.0,138.0
20165,19.71 km,Rainy,Medium,Evening,Bike,28.0,1.0,164.0
20166,1.03 km,Clear,Medium,Afternoon,Scooter,10.0,9.0,18.0
20167,9.9KM,Rainy,Low,Afternoon,Bike,23.0,2.0,64.0
20168,2.18 km,Cloudy,Medium,Night,Car,26.0,9.0,36.0
20169,19.91 km,Clear,Low,Evening,Bike,32.0,7.0,99.0
20170,18.56 km,Cloudy,Medium,Night,Bike,25.0,,85.0
20171,22.6 km,Clear,Medium,Evening,Bike,13.0,1.0,113.0
20172,6.29 km,Clear,Medium,Morning,Bike,14.0,5.0,53.0
20173,11.68 km,Rainy,Low,Morning,Bike,17.0,3.0,82.0
20174,5.02kilometer,Windy,Medium,Evening,Bike,20.0,6.0,51.0
20175,9.6 km,Clear,High,Evening,Car,16.0,7.0,90.0
20176,13.29 km,Windy,Medium,Morning,Scooter,22.0,6.0,105.0
20177,1.81 km,Clear,Low,Morning,Bike,12.0,7.0,9.0
20178,18.01 km,,Medium,Morning,Scooter,30.0,6.0,119.0
20179,13.81 km,Clear,High,Morning,Car,6.0,5.0,100.0
20180,20.81 km,Clear,Medium,Night,Scooter,5.0,1.0,85.0
20181,7.16 km,Clear,Low,Night,Bike,9.0,,24.0
20182,22.63 km,Windy,High,Evening,Bike,31.0,3.0,194.0
20183,,Clear,Low,Morning,Bike,13.0,2.0,104.0
20184,23.02 km,Clear,Low,Morning,Bike,19.0,3.0,103.0
20185,19.56 km,Rainy,Medium,Morning,Scooter,29.0,1.0,190.0
20186,20.4kilometer,Clear,Low,Morning,Bike,27.0,5.0,92.0
20187,14.56 km,Cloudy,High,Morning,Bike,31.0,1.0,
20188,5.16 km,Clear,Medium,Night,Bike,14.0,5.0,23.0
20189,17.09 km,Clear@,High,Night,Scooter,20.0,5.0,99.0
20190,17.96 km,Rainy,Medium,Morning,Bike,30.0,7.0,137.0
20191,24.64 km,Clear,Medium,Morning,Car,28.0,9.0,163.0
20192,13.76 km,Clear,Medium,Morning,Scooter,26.0,5.0,99.0
20193,7.15 km,Clear,Medium,Evening,Scooter,16.0,1.0,64.0
20194,17.25 km,Cloudy,Low,Evening,Bike,22.0,9.0,83.0
20195,24.49 km,Cloudy,High,Evening,Bike,28.0,7.0,178.0
20196,4.84KM,Cloudy,High,Night,Scooter,18.0,2.0,53.0
20197,8.49 km,Cloudy,Medium,Morning,Bike,8.0,6.0,49.0
20198,13.78 km,Cloudy,Medium,Morning,Scooter,7.0,7.0,80.0
20199,4.67 km,Clear,Low,Morning,Scooter,6.0,,30.0
20200,1.04 km,Windy,High,Morning,Bike,18.0,1.0,42.0
20201,8.76kilometer,Foggy,High,Evening,Scooter,13.0,4.0,90.0
20202,21.7 km,Cloudy,High,Morning,Scooter,24.0,6.0,172.0
20203,1.56 km,Clear,Low,Afternoon,Scooter,17.0,5.0,27.0
20204,11.01 km,Cloudy,High,Evening,Bike,5.0,6.0,69.0
20205,19.17 km,Clear,Low,Evening,Bike,18.0,8.0,78.0
20206,23.85 km,Cloudy,Medium,Morning,Scooter,14.0,3.0,147.0
20207,24.64 km,Clear,Medium,Afternoon,Scooter,6.0,2.0,119.0
20208,10.84 km,Rainy,High,Afternoon,Scooter,18.0,6.0,111.0
20209,23.78 km,Clear,High,Night,Bike,24.0,7.0,110.0
20210,1.37kilometer,Foggy@,High,,Scooter,33.0,9.0,64.0
20211,18.77 km,Clear,High,Morning,Scooter,28.0,8.0,142.0
20212,16.25 km,Cloudy,Medium,Evening,Bike,9.0,9.0,90.0
20213,6.61 km,Windy,High,Morning,Car,23.0,6.0,94.0
20214,12.93 km,Clear,Low,Afternoon,Scooter,6.0,4.0,50.0
20215,3.67 km,Windy,Medium,Afternoon,Bike,31.0,9.0,60.0
20216,21.85 km,Clear#,Low,Morning,Car,34.0,1.0,152.0
20217,9.27kilometer,Foggy,High,Night,Car,8.0,2.0,77.0
20218,15.84 km,Foggy@,High,Afternoon,Scooter,22.0,2.0,154.0
20219,4.39 km,Clear,Low,Morning,Bike,20.0,8.0,40.0
20220,5.55 km,Rainy,Medium,Evening,Scooter,12.0,5.0,60.0
20221,24.8 km,Clear#,Medium,Afternoon,Bike,27.0,1.0,126.0
20222,18.95 km,,Medium,Afternoon,Bike,15.0,9.0,86.0
20223,24.07 km,Clear,Medium,Afternoon,Bike,20.0,7.0,100.0
20224,999 km,Clear,Low,Evening,Bike,15.0,9.0,44.0
20225,4.53 km,Cloudy,Low,Morning,Bike,18.0,3.0,42.0
20226,12.83 km,Clear,Medium,Afternoon,Bike,8.0,2.0,64.0
20227,12.62 km,Rainy,Low,Evening,Bike,18.0,6.0,79.0
20228,4.79 km,Clear,Medium,Morning,Scooter,16.0,1.0,51.0
20229,18.46 km,Foggy,Medium,Afternoon,Bike,18.0,6.0,109.0
20230,9.36 km,Clear@,High,Night,Bike,17.0,6.0,50.0
20231,5.07 km,Clear,High,Evening,Bike,13.0,4.0,46.0
20232,8.63 km,Rainy#,High,Evening,Scooter,10.0,2.0,101.0
20233,14.31 km,Windy,Low,Evening,Bike,12.0,3.0,79.0
20234,18.3km,Rainy,Medium,Afternoon,Car,32.0,5.0,173.0
20235,12.31 km,Cloudy@,High,Night,Bike,24.0,4.0,87.0
20236,13.38 km,Clear,Medium,Morning,Bike,10.0,5.0,68.0
20237,3.9 km,Clear,Medium,Evening,Bike,14.0,7.0,35.0
20238,22.91 km,,High,Morning,Scooter,10.0,3.0,166.0
20239,23.25 km,Cloudy,Low,Morning,Bike,9.0,4.0,96.0
20240,17.24 km,Clear,Medium,Evening,Scooter,nan,5.0,95.0
20241,0.93 km,Cloudy,Low,Evening,Bike,15.0,2.0,16.0
20242,13.66 km,Rainy,Medium,Morning,Bike,20.0,2.0,112.0
20243,15.92 km,Rainy,Low,Afternoon,Bike,15.0,,78.0
20244,24.87 km,Clear,Low,Morning,Bike,25.0,4.0,109.0
20245,24.9 km,Cloudy,Medium,Night,Bike,12.0,4.0,99.0
20246,21.51 km,Clear,High,Afternoon,Bike,25.0,5.0,135.0
20247,2.06 km,Clear,High,Afternoon,Bike,6.0,8.0,11.0
20248,23.86 km,Rainy,High,Evening,Bike,16.0,8.0,176.0
20249,999 km,Cloudy,Medium,Evening,Scooter,34.0,3.0,133.0
20250,20.12 km,Rainy,High,Night,Bike,16.0,6.0,123.0
20251,999 km,Clear,Medium,Night,Scooter,34.0,2.0,76.0
20252,8.33 km,Windy,Medium,Afternoon,Bike,7.0,6.0,45.0
20253,11.85 km,Clear,Low,Evening,Bike,18.0,6.0,52.0
20254,4.1 km,Windy,High,Afternoon,Bike,23.0,5.0,56.0
20255,9.25 km,Clear,Medium,Evening,Bike,5.0,9.0,37.0
20256,21.51km,Clear,High,Evening,Car,9.0,2.0,183.0
20257,1.43 km,Clear@,High,Morning,Car,33.0,2.0,62.0
20258,4.2 km,Clear,Medium,Night,Car,24.0,1.0,44.0
20259,3.57 km,Cloudy#,High,Morning,Scooter,34.0,9.0,75.0
20260,10.38 km,Windy,Medium,Afternoon,Bike,19.0,1.0,73.0
20261,24.93 km,Clear#,Low,Morning,Bike,21.0,9.0,93.0
20262,4.75 km,Cloudy,Medium,Evening,Bike,30.0,1.0,66.0
20263,4.06 km,Windy,High,Night,Bike,33.0,5.0,61.0
20264,22.92kilometer,Cloudy,High,Afternoon,Scooter,24.0,4.0,169.0
20265,22.11 km,Clear,Medium,Evening,Bike,8.0,3.0,
20266,999 km,Foggy,Medium,Morning,Scooter,16.0,8.0,29.0
20267,18.92 km,Clear,Low,Afternoon,Bike,7.0,5.0,72.0
20268,16.56km,Cloudy,Medium,Night,Bike,32.0,7.0,94.0
20269,19.31 km,Rainy,High,Night,Bike,27.0,6.0,146.0
20270,12.62 km,Clear,High,Afternoon,Scooter,27.0,9.0,94.0
20271,24.79 km,Rainy#,High,Evening,Scooter,21.0,6.0,240.0
20272,1.57 km,Clear,High,Morning,Bike,27.0,8.0,51.0
20273,6.24 km,Clear@,High,Afternoon,Bike,21.0,6.0,57.0
20274,10.22 km,Clear,Medium,Evening,Car,30.0,2.0,102.0
20275,11.52 km,Foggy,Medium,Afternoon,Car,31.0,9.0,108.0
20276,23.07 km,Windy,Medium,Night,Scooter,13.0,7.0,102.0
20277,14.22 km,Clear,High,Evening,Bike,10.0,7.0,80.0
20278,1.61 km,Clear,Medium,Evening,Scooter,27.0,9.0,42.0
20279,10.49 km,Clear,High,Morning,Bike,16.0,5.0,63.0
20280,10.7kilometer,Cloudy,High,Morning,Scooter,14.0,6.0,85.0
20281,24.15 km,Windy#,High,Evening,Bike,23.0,3.0,185.0
20282,15.18 km,Foggy,Low,Evening,Bike,11.0,7.0,70.0
20283,16.07 km,,Low,Evening,Bike,29.0,6.0,118.0
20284,17.97 km,Cloudy,Medium,Morning,Scooter,17.0,8.0,109.0
20285,19.37 km,Clear#,High,Afternoon,Bike,30.0,9.0,113.0
20286,16.06 km,Clear,High,Evening,Scooter,30.0,2.0,157.0
20287,6.31km,Cloudy,Low,Evening,Bike,15.0,9.0,33.0
20288,21.91 km,Cloudy,Medium,Evening,Bike,22.0,8.0,124.0
20289,18.44 km,Rainy,High,Evening,Scooter,15.0,8.0,168.0
20290,18.68 km,Clear,Low,Night,Bike,34.0,2.0,80.0
